652823,尉犁
652822,轮台
652900,阿克苏
652901,阿克苏
652923,库车
652922,温宿
652925,新和
652924,沙雅
652927,乌什
652926,拜城
652929,柯坪
652928,阿瓦提
653000,克孜勒苏柯尔克孜
653001,阿图什
653023,阿合奇
653022,阿克陶
653024,乌恰
653100,喀什
653101,喀什
653129,伽师
653128,岳普湖
653131,塔什库尔干
653130,巴楚
653121,疏附
653123,英吉沙
653122,疏勒
653125,莎车
653124,泽普
653127,麦盖提
653126,叶城
653200,和田
653201,和田
653225,策勒
653224,洛浦
653227,民丰
653226,于田
653221,和田
653223,皮山
653222,墨玉
654000,伊犁
654003,奎屯
654002,伊宁
654004,霍尔果斯
654025,新源
654024,巩留
654027,特克斯
654026,昭苏
654028,尼勒克
654021,伊宁
654023,霍城
654022,察布查尔
654200,塔城
654201,塔城
654202,乌苏
654221,额敏
654223,沙湾
654225,裕民
654224,托里
654226,和布克赛尔
654300,阿勒泰
654301,阿勒泰
654321,布尔津
654323,福海
654322,富蕴
654325,青河
654324,哈巴河
654326,吉木乃
659002,阿拉尔
659003,图木舒克
659000,可克达拉
659008,可克达拉
659001,石河子
659006,铁门关
659007,双河
659004,五家渠
659005,北屯
659009,昆玉
130000,河北
130100,石家庄
130102,长安
130105,新华
130104,桥西
130107,井陉矿
130108,裕华
130121,井陉
130123,正定
130125,行唐
130124,栾城
130127,高邑
130126,灵寿
130129,赞皇
130128,深泽
130131,平山
130130,无极
130133,赵县
130132,元氏
130181,辛集
130183,晋州
130182,藁城
130185,鹿泉
130184,新乐
130200,唐山
130203,路北
130202,路南
130205,开平
130204,古冶
130207,丰南
130208,丰润
130223,滦县
130225,乐亭
130224,滦南
130227,迁西
130229,玉田
130230,曹妃甸
130281,遵化
130283,迁安
130300,秦皇岛
130303,山海关
130302,海港
130304,北戴河
130321,青龙
130323,抚宁
130322,昌黎
130324,卢龙
130400,邯郸
130403,丛台
130402,邯山
130404,复兴
130406,峰峰矿
130423,临漳
130425,大名
130424,成安
130427,磁县
130426,涉县
130429,永年
130428,肥乡
130431,鸡泽
130430,邱县
130433,馆陶
130432,广平
130435,曲周
130434,魏县
130481,武安
130500,邢台
130503,桥西
130502,桥东
130521,邢台
130523,内丘
130522,临城
130525,隆尧
130524,柏乡
130527,南和
130526,任县
130529,巨鹿
130528,宁晋
130531,广宗
130530,新河
130533,威县
130532,平乡
130535,临西
130534,清河
130581,南宫
130582,沙河
130600,保定
130603,莲池
130602,竞秀
130621,满城
130623,涞水
130622,清苑
130625,徐水
130624,阜平
130627,唐县
130626,定兴
130629,容城
130628,高阳
130631,望都
130630,涞源
130633,易县
130632,安新
130635,蠡县
130634,曲阳
130637,博野
130636,顺平
130638,雄县
130681,涿州
130683,安国
130682,定州
130684,高碑店
130700,张家口
130703,桥西
130702,桥东
130705,宣化
130706,下花园
130723,康保
130722,张北
130725,尚义
130724,沽源
130727,阳原
130726,蔚县
130729,万全
130728,怀安
130731,涿鹿
130730,怀来
130733,崇礼
130732,赤城
130800,承德
130803,双滦
130802,双桥
130804,鹰手营子矿
130821,承德
130823,平泉
130822,兴隆
130825,隆化
130824,滦平
130827,宽城
130826,丰宁
130828,围场
130900,沧州
130903,运河
130902,新华
130921,沧县
130923,东光
130922,青县
130925,盐山
130924,海兴
130927,南皮
130926,肃宁
130929,献县
130928,吴桥
130930,孟村
130981,泊头
130983,黄骅
130982,任丘
130984,河间
131000,廊坊
131003,广阳
131002,安次
131023,永清
131022,固安
131025,大城
131024,香河
131026,文安
131028,大厂
131082,三河
131081,霸州
131100,衡水
131102,桃城
131122,武邑
131123,武强
131121,枣强
131126,故城
131127,景县
131124,饶阳
131125,安平
131128,阜城
131182,深州
131181,冀州
140000,山西
140100,太原
140106,迎泽
140107,杏花岭
140105,小店
140110,晋源
140108,尖草坪
140109,万柏林
140122,阳曲
140123,娄烦
140121,清徐
140181,古交
140200,大同
140214,云冈区
140212,新荣
140213,平城区
140222,天镇
140223,广灵
140221,阳高
140226,左云
140227,云州
140224,灵丘
140225,浑源
140300,阳泉
140302,城区
140303,矿区
140311,郊区
140322,盂县
140321,平定
140400,长治
140423,襄垣
140421,长治
140426,黎城
140427,壶关
140424,屯留
140425,平顺
140430,沁县
140431,沁源
140428,长子
140429,武乡
140482,城区
140483,郊区
140481,潞城
140500,晋城
140502,城区
140522,阳城
140521,沁水
140524,陵川
140525,泽州
140581,高平
140600,朔州
140602,朔城
140603,平鲁
140622,应县
140623,右玉
140621,山阴
140624,怀仁
140700,晋中
140702,榆次
140722,左权
140723,和顺
140721,榆社
140726,太谷
140727,祁县
140724,昔阳
140725,寿阳
140728,平遥
140729,灵石
140781,介休
140800,运城
140802,盐湖
140822,万荣
140823,闻喜
140821,临猗
140826,绛县
140827,垣曲
140824,稷山
140825,新绛
140830,芮城
140828,夏县
140829,平陆
140882,河津
140881,永济
140900,忻州
140902,忻府
140922,五台
140923,代县
140921,定襄
140926,静乐
140927,神池
140924,繁峙
140925,宁武
140930,河曲
140931,保德
140928,五寨
140929,岢岚
140932,偏关
140981,原平
141000,临汾
141002,尧都
141022,翼城
141023,襄汾
141021,曲沃
141026,安泽
141027,浮山
141024,洪洞
141025,古县
141030,大宁
141031,隰县
141028,吉县
141029,乡宁
141034,汾西
141032,永和
141033,蒲县
141082,霍州
141081,侯马
141100,吕梁
141102,离石
141122,交城
141123,兴县
141121,文水
141126,石楼
141127,岚县
141124,临县
141125,柳林
141130,交口
141128,方山
141129,中阳
141182,汾阳
141181,孝义
150000,内蒙古
150100,呼和浩特
150102,新城
150103,回民
150104,玉泉
150105,赛罕
150122,托克托
150123,和林格尔
150121,土默特左
150124,清水河
150125,武川
150200,包头
150202,东河
150203,昆都仑
150206,白云矿区
150207,九原
150204,青山
150205,石拐
150222,固阳
150223,达尔罕茂明安联合
150221,土默特右
150300,乌海
150302,海勃湾
150303,海南
150304,乌达
150400,赤峰
150402,红山
150403,元宝山
150404,松山
150422,巴林左
150423,巴林右
150421,阿鲁科尔沁
150426,翁牛特
150424,林西
150425,克什克腾
150430,敖汉
150428,喀喇沁
150429,宁城
150500,通辽
150502,科尔沁
150522,科尔沁左翼后
150523,开鲁
150521,科尔沁左翼中
150526,扎鲁特
150524,库伦
150525,奈曼
150581,霍林郭勒
150600,鄂尔多斯
150602,东胜
150603,康巴什
150622,准格尔
150623,鄂托克前
150621,达拉特
150626,乌审
150627,伊金霍洛
150624,鄂托克
150625,杭锦
150700,呼伦贝尔
150702,海拉尔
150703,扎赉诺尔
150722,莫力达瓦
150723,鄂伦春
150721,阿荣
150726,新巴尔虎左
150727,新巴尔虎右
150724,鄂温克
150725,陈巴尔虎
150782,牙克石
150783,扎兰屯
150781,满洲里
150784,额尔古纳
150785,根河
150800,巴彦淖尔
150802,临河
150822,磴口
150823,乌拉特前
150821,五原
150826,杭锦后
150824,乌拉特中
150825,乌拉特后
150900,乌兰察布
150902,集宁
150922,化德
150923,商都
150921,卓资
150926,察哈尔右翼前
150927,察哈尔右翼中
150924,兴和
150925,凉城
150928,察哈尔右翼后
150929,四子王
150981,丰镇
152200,兴安
152202,阿尔山
152201,乌兰浩特
152222,科尔沁右翼中
152223,扎赉特
152221,科尔沁右翼前
152224,突泉
152500,锡林郭勒
152502,锡林浩特
152501,二连浩特
152522,阿巴嘎
152523,苏尼特左
152526,西乌珠穆沁
152527,太仆寺
152524,苏尼特右
152525,东乌珠穆沁
152530,正蓝
152531,多伦
152528,镶黄
152529,正镶白
152900,阿拉善
152922,阿拉善右
152923,额济纳
152921,阿拉善左
710000,台湾省
710100,台北
710106,万华
710107,信义
710104,松山
710105,大安
710110,内湖
710111,南港
710108,士林
710109,北投
710102,大同
710103,中山
710101,中正
710112,文山
710200,高雄
710202,前金
710201,新兴
710206,旗津
710207,前镇
710204,盐埕
710205,鼓山
710210,楠梓
710211,小港
710208,三民
710209,左营
710250,梓官
710251,弥陀
710248,燕巢
710249,桥头
710254,凤山
710255,大寮
710252,永安
710253,湖内
710242,仁武
710243,大社
710241,苓雅
710246,阿莲
710247,田寮
710244,冈山
710245,路竹
710266,那玛夏
710264,甲仙
710265,桃源
710268,茄萣
710258,大树
710259,旗山
710256,林园
710257,鸟松
710262,内门
710263,杉林
710260,美浓
710261,六龟
710300,台南
710302,东区
710303,南区
710301,中西
710306,安南
710304,北区
710305,安平
710346,仁德
710347,关庙
710344,楠西
710345,南化
710350,麻豆
710351,佳里
710348,龙崎
710349,官田
710339,永康
710342,左镇
710343,玉井
710340,归仁
710341,新化
710362,下营
710363,柳营
710360,东山
710361,六甲
710366,大内
710367,山上
710364,盐水
710365,善化
710354,将军
710355,学甲
710352,西港
710353,七股
710358,后壁
710359,白河
710356,北门
710357,新营
710368,新市
710369,安定
710400,台中
710408,南屯
710402,东区
710403,南区
710401,中区
710406,北屯
710407,西屯
710404,西区
710405,北区
710431,太平
710442,大雅
710443,神冈
710440,新社
710441,潭子
710446,龙井
710447,梧栖
710444,大肚
710445,沙鹿
710434,乌日
710435,丰原
710432,大里
710433,雾峰
710438,东势
710439,和平
710436,后里
710437,石冈
710450,外埔
710451,大安
710448,清水
710449,大甲
710500,金门
710507,金沙
710510,金城
710511,烈屿
710508,金湖
710509,金宁
710600,南投
710618,埔里
710619,仁爱
710616,草屯
710617,国姓
710622,水里
710623,鱼池
710620,名间
710621,集集
710614,南投
710615,中寮
710626,鹿谷
710624,信义
710625,竹山
710700,基隆
710702,信义
710703,中正
710701,仁爱
710706,暖暖
710707,七堵
710704,中山
710705,安乐
710800,新竹市
710802,北区
710803,香山
710801,东区
710900,嘉义
710902,西区
710901,东区
711100,新北
711130,万里
711131,金山
711134,深坑
711135,石碇
711132,板桥
711133,汐止
711146,三峡
711147,树林
711144,中和
711145,土城
711150,新庄
711151,泰山
711148,莺歌
711149,三重
711138,双溪
711139,贡寮
711136,瑞芳
711137,平溪
711142,乌来
711143,永和
711140,新店
711141,坪林
711154,五股
711155,八里
711152,林口
711153,芦洲
711158,石门
711156,淡水
711157,三芝
711200,宜兰
711214,宜兰
711215,头城
711224,苏澳
711225,南澳
711218,员山
711219,罗东
711216,礁溪
711217,壮围
711222,五结
711223,冬山
711220,三星
711221,大同
711300,新竹
711322,五峰
711323,横山
711320,宝山
711321,竹东
711326,峨眉
711324,尖石
711325,北埔
711314,竹北
711315,湖口
711318,关西
711319,芎林
711316,新丰
711317,新埔
711400,桃园
711418,新屋
711419,观音
711416,龙潭
711417,杨梅
711422,八德
711423,大溪
711420,桃园
711421,龟山
711414,中坜
711415,平镇
711426,芦竹
711424,复兴
711425,大园
711500,苗栗
711519,竹南
711530,公馆
711531,大湖
711528,造桥
711529,头屋
711534,三义
711535,西湖
711532,泰安
711533,铜锣
711522,南庄
711523,狮潭
711520,头份
711521,三湾
711526,苑里
711527,苗栗
711524,后龙
711525,通霄
711536,卓兰
711700,彰化
711727,彰化
711738,永靖
711739,埔心
711736,员林
711737,社头
711742,埔盐
711743,田中
711740,溪湖
711741,大村
711730,秀水
711731,鹿港
711728,芬园
711729,花坛
711734,和美
711735,伸港
711732,福兴
711733,线西
711752,二水
711746,埤头
711747,溪州
711744,北斗
711745,田尾
711750,大城
711751,芳苑
711748,竹塘
711749,二林
711900,嘉义
711919,番路
711930,六脚
711931,新港
711928,朴子
711929,东石
711934,溪口
711935,义竹
711932,民雄
711933,大林
711923,中埔
711920,梅山
711921,竹崎
711926,鹿草
711927,太保
711924,大埔
711925,水上
711936,布袋
712100,云林
712122,大埤
712123,虎尾
712121,斗南
712126,东势
712127,台西
712124,土库
712125,褒忠
712138,口湖
712139,四湖
712136,北港
712137,水林
712140,元长
712130,斗六
712131,林内
712128,仑背
712129,麦寮
712134,西螺
712135,二仑
712132,古坑
712133,莿桐
712400,屏东
712442,长治
712443,麟洛
712440,高树
712441,盐埔
712446,万丹
712447,潮州
712444,竹田
712445,内埔
